65536,0.0
196613,0.0
278529,0.0
163850,0.0
54615,0.0
327694,0.0
327698,0.0
21,0.0
131095,0.0
229404,0.0
21850,0.0
163870,0.0
229409,0.0
174769,0.0
42,0.0
163887,0.0
262196,0.0
32825,0.0
327690,0.0
32831,0.0
196673,0.0
131138,0.0
327691,0.0
196679,0.0
196681,0.0
196682,0.0
196683,0.0
196686,0.0
196688,0.0
196689,0.0
196690,0.0
196692,0.0
196693,0.0
196695,0.0
278543,0.0
163943,0.0
65642,0.0
65643,0.0
65645,0.0
65646,0.0
65649,0.0
65652,0.0
65653,0.0
163958,0.0
65656,0.0
327808,0.0
229505,0.0
229515,0.0
202093,0.0
229524,0.0
149,0.0
153,0.0
350906,0.0
229533,0.0
158,0.0
196767,0.0
131232,0.0
196773,0.0
196774,0.0
196779,0.0
229548,0.0
196783,0.0
176,0.0
179,0.0
182,0.0
98500,0.0
290247,0.0
32971,0.0
32972,0.0
202104,0.0
211,0.0
131286,0.0
131288,0.0
164057,0.0
32986,0.0
164059,0.0
32989,0.0
32990,0.0
164067,0.0
290248,0.0
164072,0.0
164073,0.0
164074,0.0
164076,0.0
253150,0.0
262393,0.0
65790,0.0
327945,0.0
131339,0.0
262412,0.0
262414,0.0
262422,0.0
262423,0.0
229670,0.0
180273,0.0
256733,0.0
65844,0.0
312,0.0
196938,0.0
164172,0.0
262481,0.0
196946,0.0
262483,0.0
262484,0.0
262488,0.0
333199,0.0
33116,0.0
349,0.0
262495,0.0
262498,0.0
333201,0.0
273127,0.0
262508,0.0
333202,0.0
202132,0.0
273131,0.0
196996,0.0
33159,0.0
33160,0.0
131469,0.0
33167,0.0
33169,0.0
33170,0.0
33174,0.0
98711,0.0
322287,0.0
262557,0.0
33184,0.0
33187,0.0
33189,0.0
33191,0.0
33192,0.0
33193,0.0
33194,0.0
33195,0.0
33196,0.0
33197,0.0
33199,0.0
33201,0.0
33202,0.0
33204,0.0
33206,0.0
33209,0.0
33213,0.0
33214,0.0
33215,0.0
33216,0.0
267680,0.0
33223,0.0
328138,0.0
33229,0.0
33230,0.0
305912,0.0
197078,0.0
164311,0.0
229861,0.0
109308,0.0
229867,0.0
328188,0.0
295425,0.0
514,0.0
515,0.0
295428,0.0
295433,0.0
522,0.0
295437,0.0
295439,0.0
295440,0.0
295444,0.0
131615,0.0
131617,0.0
33317,0.0
174856,0.0
361019,0.0
295493,0.0
33352,0.0
33354,0.0
33356,0.0
131663,0.0
33361,0.0
328291,0.0
262756,0.0
295525,0.0
295527,0.0
262767,0.0
197235,0.0
245525,0.0
262774,0.0
262776,0.0
262779,0.0
262781,0.0
262782,0.0
262785,0.0
262787,0.0
164484,0.0
262789,0.0
33414,0.0
33415,0.0
33416,0.0
33417,0.0
33419,0.0
33421,0.0
230031,0.0
33425,0.0
66194,0.0
66195,0.0
262804,0.0
262806,0.0
33432,0.0
262810,0.0
262811,0.0
33437,0.0
672,0.0
262817,0.0
197284,0.0
262822,0.0
262823,0.0
131754,0.0
262827,0.0
686,0.0
689,0.0
690,0.0
316873,0.0
131188,0.0
262843,0.0
66243,0.0
164549,0.0
99017,0.0
229496,0.0
66261,0.0
164567,0.0
295648,0.0
66273,0.0
328419,0.0
99049,0.0
746,0.0
230143,0.0
262273,0.0
260806,0.0
99094,0.0
89499,0.0
