21	15435
37	190671
37	21463
37	97878
37	7935
37	15093
37	235071
37	223677
42	118779
42	256047
42	134527
42	43673
42	233130
42	176305
42	61987
44	96742
44	15618
44	72255
44	145107
44	133750
149	191576
149	138979
149	248183
151	97616
151	14173
151	92232
151	40585
151	178798
151	106326
151	64146
152	94370
152	111449
153	158243
153	106965
153	215015
153	199262
158	38040
158	6582
176	58514
176	260647
176	231506
176	237626
176	36166
176	75989
179	152003
179	1299
179	56777
179	77568
179	105849
179	101408
182	174524
182	92993
182	215600
211	175101
211	118680
211	46054
211	211854
211	247315
211	192376
308	186067
308	58395
312	161433
312	187702
349	7071
349	56551
349	159029
349	202317
349	238075
349	24884
349	111946
514	173182
514	225621
515	25120
515	220642
515	153540
522	128750
522	50266
522	91059
522	243697
522	194742
522	15866
522	193281
653	107880
653	73711
653	251169
653	132204
653	173912
672	142750
672	206244
672	151073
686	47845
689	70232
689	178281
689	232157
690	235089
690	222461
690	136252
690	8799
746	161387
746	157534
746	188444
746	239169
746	229817
746	231603
802	42469
806	261639
806	72409
806	9189
806	193046
806	49416
806	40687
823	150213
823	154024
843	60653
843	141782
843	164759
843	226066
843	223248
843	202923
856	184052
856	48323
856	27169
856	112727
856	170130
1002	144902
1002	130203
1002	38389
1002	12284
1002	150820
1002	4799
1049	188672
1049	110372
1057	82529
1057	31605
1057	214876
1057	11411
1057	52711
1067	195225
1204	50624
1204	146202
1204	251013
1204	17948
1204	224526
1277	259631
1277	48414
1277	139501
1278	166940
1278	139435
1278	235976
1278	209371
1282	174134
1282	109452
1282	15127
1282	19580
1285	125114
1287	166752
1287	234905
1287	72944
1287	8730
1287	145781
1287	195281
1287	109795
1288	74813
1288	216201
1288	74972
1288	151587
1290	67322
1293	17033
1293	232285
1294	157853
1294	109184
1362	175569
1362	120751
1412	23529
1412	37267
1412	28389
1412	31577
1412	57211
1412	71358
1412	38926
1467	93640
1504	124531
1562	56247
1562	39752
1562	241523
1580	217110
1580	201553
1580	5509
1580	1747
1580	136075
1580	234732
1608	185068
1608	118014
1608	43177
1608	199810
1608	116298
1619	224123
1619	73089
1619	153440
1619	246389
1619	208765
1622	200047
1622	197448
1622	93851
1622	136727
1622	239658
1622	29264
1622	17022
1625	260324
1625	112456
1625	30014
1625	92150
1625	30298
1627	92804
1627	141842
1627	159430
1627	208831
1627	146736
1628	143039
1629	232446
1630	212079
1630	125170
1630	184159
1630	254457
1631	23156
1631	193853
1631	217987
1631	87137
1632	56768
1632	173795
1632	127480
1634	222555
1634	230293
1634	258227
1634	238526
1634	165955
1635	13144
1635	29006
1637	35094
1639	153270
1639	123567
1639	196611
1640	13627
1640	47996
1640	233547
1641	222255
1641	244442
1641	80602
1641	226214
1641	59536
1641	96958
1654	88496
1668	210297
1670	143337
1670	151574
1670	61233
1670	258013
1670	140041
1677	58897
1677	187473
1677	241455
1677	159723
1677	184320
1677	204312
1678	169692
1678	209695
1679	109804
1679	111446
1679	251200
1679	103806
1679	215597
1679	74761
1679	240674
1681	44026
1681	70491
1681	95058
1681	191788
1681	36754
1681	234413
1682	245775
1682	177016
1682	239228
1682	198304
1682	178599
1682	236226
1682	253898
1684	231465
1684	240339
1684	12804
1684	5415
1684	260831
1684	259714
1687	233203
1687	116885
1700	4471
1700	132430
1700	257355
1700	217358
1700	58059
1700	248987
1722	221496
1722	220752
1722	194711
1722	53747
1787	85208
1787	170270
1787	26980
1787	181128
1787	218230
1787	20479
1871	190073
1871	93125
1871	100609
1871	163423
1871	189603
1871	223342
1875	96923
1880	49814
1880	177856
1881	156441
1881	59808
1884	64960
1884	257784
1884	159197
1898	62465
1898	169841
1898	197233
1898	35035
1927	100864
1927	220414
1927	24618
1927	258246
1927	227579
1927	183500
1927	54468
1938	97555
1938	119964
1938	160421
1966	160605
1966	158429
1966	68052
1980	77712
2058	216000
2058	70605
2058	14934
2166	15526
2166	201386
2166	1330
2216	80036
2216	5557
2216	206807
2216	245388
2216	88727
2216	171140
2302	116396
2305	59324
2305	32384
2305	209059
2305	220699
2305	213514
2305	216011
2305	3703
2333	187774
2333	89576
2333	99081
2333	172738
2333	127384
2333	156058
2333	195432
2395	255671
2395	185075
2395	213112
2395	92458
2502	226472
2502	169989
2502	127928
2502	165593
2502	143228
2502	149540
2533	180628
2640	126745
2640	73057
2640	251507
2640	202147
2640	35259
2640	144966
2679	130540
2679	2656
2679	259849
2679	12400
2679	236068
2679	239694
2679	203802
2687	142703
2687	128655
2687	38091
2711	153233
2711	3349
2720	56269
2720	141699
2720	186793
2720	180907
2720	114666
2770	70311
2783	109832
2783	40483
2783	83383
2783	205822
2783	47623
2826	134682
2826	234256
2826	24381
2826	229360
2826	216880
2831	149342
2831	76653
2831	142705
2831	65710
2831	90584
2894	260042
2894	94541
2894	164394
2894	100540
2894	147856
2894	172174
2894	36023
2938	3111
2938	140915
2938	222415
2938	57344
2938	147759
2944	189494
2944	225490
2944	234893
2944	165921
2944	199042
2955	94494
2955	131072
2955	22124
3073	171952
3073	224050
3112	198421
3112	42428
3112	102735
3112	215693
3112	26744
3112	102536
3112	204149
3129	25695
3129	131701
3129	89888
3129	251115
3129	137095
3129	173525
3129	235741
3152	83841
3152	171417
3152	56809
3152	104073
3212	61476
3212	180399
3423	35771
3423	204492
3423	75252
3423	63331
3423	97787
3423	56603
3433	151167
3433	83426
3433	119204
3437	50685
3437	174136
3437	72833
3437	5366
3437	189004
3437	247685
3437	90177
3440	208621
3440	89493
3440	235045
3440	64980
3455	81224
3455	109054
3455	205660
3549	154795
3549	194860
3549	254591
3549	137020
3549	17956
3549	27789
3549	64985
3592	118202
3592	126346
3592	201254
3592	75670
3592	241360
3607	185322
3607	24171
3607	99371
3607	125595
3607	180821
3607	217993
3607	207830
3622	155053
3622	252347
3622	195752
3622	117865
3622	219891
3622	219166
3622	219492
3679	177151
3679	194882
3679	187691
3776	89481
3776	101382
3776	232439
3776	232274
3776	82065
3776	90652
3776	154122
3786	246008
3813	123276
3813	232669
3813	167115
3813	92212
3813	209001
3813	167021
3853	222338
3853	15615
3854	208387
3996	26936
3996	117286
3996	168448
3996	143203
3996	49442
3996	12293
4006	35066
4006	187056
4006	252350
4006	179370
4006	148912
4007	210737
4007	218461
4007	182439
4007	125911
4007	56168
4007	231887
4007	173095
4012	242120
4012	244673
4012	231367
4012	34186
4012	240727
4023	217428
4023	26018
4023	88001
4024	192600
4024	84102
4024	247792
4024	40259
4024	83669
4024	154181
4024	120043
4026	259997
4026	136219
4026	257238
4027	35190
4027	38572
4027	256849
4028	243770
4028	100997
4029	259405
4029	247637
4029	147430
4031	18619
4031	202995
4031	86048
4031	1612
4031	233386
4031	15370
4090	73579
4090	213333
4098	119022
4098	16945
4098	121110
4098	143290
4098	251464
4098	172454
4119	163965
4119	112090
4119	31429
4119	234510
4200	19514
4271	261705
4271	126438
4271	217839
4271	159751
4271	25768
4271	163799
4279	217969
4279	23176
4279	256475
4279	36174
4279	136662
4279	230603
4282	238461
4282	117323
4282	216858
4282	163060
4285	48004
4290	138162
4290	77484
4290	29543
4290	8415
4298	242497
4298	5092
4298	1207
4298	218946
4298	154720
4388	38739
4388	29788
4388	74148
4430	29353
4430	26344
4430	1168
4430	204309
4430	171440
4430	32380
4430	94926
4459	37547
4459	33914
4459	169404
4462	169220
4462	170197
4462	92551
4462	190347
4462	88837
4533	27829
4533	180299
4533	69213
4533	18423
4533	147173
4533	124904
4534	234292
4534	143406
4534	168533
4534	65504
4534	208570
4534	232534
4537	108405
4537	165591
4537	89836
4537	257456
4537	160732
4537	87222
4577	31988
4577	232168
4577	97200
4577	136014
4638	161958
4638	191295
4638	135005
4638	199761
4638	88118
4675	218425
4675	124893
4675	5577
4675	114308
4675	193527
4740	147074
4740	95237
4741	256399
4741	151535
4741	160371
4741	191934
4741	41213
4741	154884
4741	137006
4743	84728
4744	89568
4744	143461
4745	238589
4745	147102
4745	44370
4745	248270
4746	102469
4746	29992
4746	48000
4746	233592
4748	125198
4748	46615
4748	131927
4748	14531
4748	207091
4749	40723
4749	40646
4749	6237
4749	33653
4749	261970
4749	206030
4749	154970
4752	147763
4752	200206
4753	31509
4753	176056
4753	82870
4759	1619
4759	213930
4759	56203
4759	66423
4759	3847
4759	221294
4759	137436
4761	139507
4761	112283
4761	143584
4763	160321
4763	111868
4763	50214
4763	195252
4763	174304
4763	170456
4765	69812
4767	144868
4767	81369
4767	147595
4767	79707
4818	176710
4818	24223
4818	167646
4822	236088
4822	236681
4822	133616
4822	108609
4822	159233
4822	75718
4822	186172
4884	167324
4884	35970
4884	78386
4884	50885
4884	243476
4884	191933
4884	148412
4925	15958
4925	62874
4925	239382
4925	159353
4927	259583
4927	96223
4927	26175
4927	136832
4927	186588
4927	169316
5133	115628
5133	34520
5205	107575
5205	41681
5205	162013
5205	118436
5205	12561
5228	79282
5228	214750
5228	128589
5228	178627
5228	206658
5228	160676
5228	198041
5357	107767
5357	130610
5357	100399
5357	226076
5357	209734
5357	146949
5384	88405
5384	27329
5384	103076
5415	76317
5415	86754
5415	57920
5415	50655
