7	516876
7	255428
7	22469
7	450733
7	448785
18	390207
18	211936
18	224638
22	420371
22	302579
22	270072
34	81614
34	188056
49	244858
49	315550
49	217137
49	220699
49	166682
50	86255
50	52563
50	532979
50	205654
98	383096
98	123759
98	1440
98	281370
133	399964
133	461691
133	47866
133	547060
133	258501
138	406169
138	268474
138	142223
138	225570
138	145155
239	502842
239	176604
239	190436
246	487480
246	227931
246	301182
246	43410
246	499706
246	49390
252	501521
252	437993
252	365158
252	150378
252	426327
252	104715
252	231580
294	48015
303	469328
303	465265
303	156249
303	302165
303	328855
303	361143
303	91959
318	445800
318	404608
318	500963
320	296690
320	280925
320	285765
320	286001
324	321791
324	542320
324	293671
324	510970
324	173598
324	489318
353	344492
353	223708
353	110639
353	376274
358	400800
358	29566
362	174275
362	240202
362	484772
362	506646
362	537909
363	56697
363	407492
364	188599
365	491144
365	120094
369	420436
369	447915
369	521723
369	374788
369	179670
369	242891
369	505502
370	282036
370	495931
373	496664
373	397783
373	48431
376	433664
377	284079
377	59492
377	524071
377	328906
377	78455
379	138023
379	302322
379	28670
379	398739
379	281058
386	505755
386	200849
386	389355
401	220042
401	503295
411	335419
411	436072
411	260233
411	71439
411	382269
411	10816
414	194577
414	11483
414	358446
414	218265
453	205128
453	448631
453	425736
453	400043
453	236815
456	398238
456	480924
457	284330
457	236695
457	520149
457	165602
457	542713
457	78890
457	103728
458	269201
458	72659
458	17235
460	150385
468	79212
468	499506
468	279030
468	379344
468	497134
468	119451
470	228622
470	423577
470	150324
470	410445
470	272676
470	142640
480	244412
480	31243
485	67834
485	298271
485	107
485	407943
489	276356
489	134711
489	466571
489	448422
507	473484
507	421779
507	383492
507	228304
513	522335
513	167432
513	294100
513	402650
513	319548
513	432618
517	34209
517	486746
517	541223
517	415258
517	322217
518	29564
524	187476
538	262038
538	37768
538	507849
538	76740
538	191612
538	436483
558	351626
558	499235
558	21779
558	63660
558	170669
558	428143
559	295025
559	222314
560	2419
560	534965
560	137748
560	390274
560	224181
560	351562
564	288029
564	280491
564	286455
564	422737
564	237710
573	548237
573	141849
573	7144
573	46398
573	6696
573	466786
581	87674
581	187691
581	328269
581	325639
581	408190
581	357120
581	12458
584	408109
584	27558
584	13486
586	483326
586	380216
586	87660
587	440815
588	272619
588	397387
590	64757
590	352966
590	451751
590	331711
590	492602
590	248263
590	328855
591	546997
591	92017
591	113335
591	406478
591	106087
593	227931
594	521125
594	117856
598	486584
599	15119
599	282187
599	267813
599	488227
599	227392
600	367614
600	508739
600	128463
602	301394
602	153656
602	111170
602	378887
606	230202
606	213731
606	340151
606	171963
608	68729
608	16646
619	273690
620	401980
620	282901
620	471311
620	197836
622	145977
622	297068
622	503396
636	271866
636	123854
636	541573
642	322912
645	375763
645	403192
645	137854
645	147131
645	468854
645	178625
646	91817
651	521068
662	13783
662	55187
662	448273
662	246735
662	141592
691	235617
691	200304
691	216933
691	380430
692	80044
692	17626
692	258607
692	459419
692	15096
692	356099
722	70801
722	407279
722	125103
722	163079
722	144089
733	198289
733	93615
733	225212
733	397414
733	68210
733	27755
733	138032
734	153470
734	383938
753	395483
756	137314
756	437947
756	358209
756	466662
756	468743
762	401948
762	108603
762	328070
762	237771
762	504400
762	11055
762	149412
766	518598
766	191698
766	371425
766	377080
766	541918
766	422664
766	295118
771	372100
771	528188
771	472977
772	306031
772	12560
772	292077
772	311827
772	311013
777	156544
777	187186
778	338686
778	5805
779	423684
779	148357
779	322322
779	279279
779	227480
780	477728
780	525800
780	335575
780	256743
780	166991
780	548102
780	97568
781	181857
783	427243
783	263396
783	116836
783	380216
783	103081
783	80739
783	68864
784	426662
784	534878
784	181943
784	248313
784	223466
785	492553
785	365737
785	211179
785	347
787	176483
787	297657
787	59702
787	284481
795	83110
795	508999
795	310038
803	519459
803	404993
803	91920
804	144429
804	351307
804	441907
805	215299
805	143429
805	61368
805	40393
805	462483
805	38869
805	306951
807	379674
807	120384
807	439176
807	456841
808	541930
809	216870
809	157279
812	419223
812	281248
812	438065
812	93079
828	235258
828	341525
828	452630
828	204871
828	352462
828	531023
828	411058
835	431580
835	195205
835	247764
835	206279
835	33415
835	56061
842	16431
842	389102
842	35781
842	148341
855	542211
855	403584
892	538930
892	161905
892	269232
892	324423
894	46236
894	346684
894	55364
894	280849
894	218403
894	440641
894	427631
895	436455
895	477572
897	49267
897	470004
897	252182
897	53121
897	358137
901	207989
901	506122
901	236026
901	123177
901	519267
914	270621
914	106065
914	130549
914	292085
925	441927
925	398669
942	352870
942	64878
942	235825
945	383107
945	386287
945	178954
945	412261
948	180349
948	452024
948	517391
948	86764
948	332695
948	280058
949	243663
949	412397
949	459694
949	269373
950	292815
950	95490
952	301561
952	24517
991	381264
991	247406
991	70677
991	812
991	345785
991	430490
991	451839
1032	262742
1032	378288
1032	472117
1032	548137
1050	510788
1050	396236
1052	477130
1052	303101
1060	395773
1060	262557
1060	187852
1060	431378
1060	517994
1060	398011
1060	538229
1065	179449
1065	454500
1065	523412
1065	294873
1065	22891
1065	544616
1065	483215
1066	389743
1066	241451
1066	292317
1066	509911
1076	31430
1076	231256
1076	36332
1076	465697
1078	9858
1078	221498
1078	14084
1083	152019
1083	297111
1083	300965
1083	491293
1083	276229
1083	387143
1088	406268
1088	532753
1088	281704
1101	244299
1101	190133
1101	230454
1101	461024
1101	360214
1105	239981
1105	463027
1105	2624
1105	531884
1105	508503
1105	85367
1106	318651
1106	305975
1106	191778
1106	505191
1106	269887
1106	325241
1106	75767
1122	300747
1122	214354
1123	447134
1123	518063
1123	429542
1124	465125
1124	402123
1124	539689
1125	18060
1125	479281
1125	371435
1126	131904
1126	21983
1126	367750
1133	389767
1133	21291
1133	103541
1133	216982
1133	357757
1133	520490
1133	103482
1135	367979
1135	171832
1135	214988
1137	453865
1137	237371
1137	292333
1137	425607
1137	162280
1148	335993
1148	24455
1148	199168
1148	362141
1148	373425
1160	449677
1160	364187
1160	56527
1160	237426
1160	426189
1160	425608
1160	122496
1162	510228
1163	76874
1163	493305
1163	126397
1163	143865
1163	387585
1163	459530
1163	540821
1166	107781
1166	506787
1166	512138
1166	15046
1166	133673
1166	508437
1166	512124
1167	196801
1167	44128
1167	55812
1167	362204
1167	383868
1170	327646
1170	465632
1170	25831
1170	430673
1170	119102
1174	418935
1174	159859
1174	428247
1174	487454
1175	189752
1175	25516
1177	481622
1177	472277
1178	364956
1178	542501
1178	145569
1178	316651
1179	318580
1179	58196
1179	513191
1179	360616
1183	120810
1183	181182
1183	465693
1183	499968
1189	345621
1215	165251
1215	400316
1218	459781
1218	154039
1218	212324
1218	432745
1218	154510
1218	10079
1218	341834
1239	104343
1239	539113
1239	407943
1239	357011
1239	244614
1292	136182
1292	499752
1292	177367
1292	302070
1292	291348
1292	425808
1292	183283
1299	303291
1299	538415
1299	185376
1299	164199
1299	280729
1299	141922
1328	241079
1328	234805
1328	186058
1328	514227
1328	328275
1328	468182
1328	24090
1331	36765
1331	327939
1332	380664
1332	150019
1332	281193
1332	67122
1334	120349
1334	296830
1334	262873
1334	30544
1334	328635
1337	195170
1337	293938
1359	286524
1359	107004
1359	261085
1359	304755
1359	176126
1359	9427
1383	467460
1383	431609
1383	500729
1383	320215
1383	460110
1383	45711
1383	432407
1386	297769
1387	322473
1387	461501
1387	406012
1398	480517
1398	251770
1398	103682
1398	66572
1398	548403
1398	54025
1398	36341
1402	511850
1402	92350
1402	508228
1402	368168
1402	492327
1402	90105
1404	28916
1404	365076
1404	376692
1404	269555
1404	124628
1404	8299
1404	195579
